Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
93579.12,5.82,6.49,4.49,38977.94,1859883.661,"258 Cummings Burg Apt. 469
North William, NC 21455-3269"
76114.16,6.77,7.32,5.02,42601.82,1558758.796,"674 Todd Ports
Parsonschester, VA 49485-9488"
84289.80,7.76,7.95,4.09,42768.46,2120888.345,"3999 Laura Lakes
Barnesport, FM 49833"
57715.54,5.55,7.65,5.16,19844.17,790598.827,"11190 Robinson Extension
Fieldsfort, CA 51614-8941"
85825.86,6.61,6.26,3.36,13983.30,1137465.336,"546 Mitchell Village Suite 737
Lake Vincent, OH 05404-1179"
62765.29,7.68,7.46,4.08,22272.19,1369753.282,"31651 Hale Walks
Port Henryfort, UT 45989"
70205.72,5.84,8.66,5.37,26973.43,1433221.122,"0247 Kenneth Burg
Port Angelica, WI 77878-6142"
66595.66,4.79,7.48,3.16,42385.40,1373048.099,"7793 Bradley Trail Suite 924
Nicholschester, OK 05492-7126"
64303.64,5.63,6.58,3.42,20214.60,941950.5795,"43275 Knight Walks Apt. 856
Jamesville, FL 18420-6564"
57358.62,7.35,7.10,3.14,22061.59,948279.9394,"16028 Sarah Isle Suite 386
East Clifford, PW 67999-0591"
74216.13,6.04,7.00,3.28,45068.60,1365036.084,"5976 Amanda Grove
Ritterport, SD 08541-1686"
68503.49,4.40,8.42,4.42,34699.26,1289082.363,"80906 Michael Grove Apt. 103
South Denise, KS 86144"
55481.29,5.73,9.70,3.46,42179.67,1398979.249,"20960 Leonard Loaf Apt. 902
South Lisabury, MA 55466"
75266.00,8.31,7.49,5.33,13108.02,1559678.613,"PSC 8409, Box 5628
APO AA 76710-9573"
68854.09,6.75,8.19,5.23,37482.55,1485677.064,"8938 Jose Lodge
Emilyside, CO 97593-5472"
74854.10,4.60,7.68,4.06,50538.01,1553592.98,"041 Claire Glens
Samanthaside, KS 70716-5226"
54634.32,5.74,8.05,6.30,41564.01,1179278.094,"572 Kayla Port Suite 910
New Catherine, UT 56845"
57098.20,8.17,5.76,2.00,42721.29,1262465.989,"7928 Evans Inlet
Port Sherriland, SC 82783"
68035.56,6.49,8.81,4.06,34174.74,1663509.393,"05890 Robin Brook Suite 649
East Bethton, MI 72561"
63128.61,5.46,6.95,3.02,39536.81,930011.5709,"065 Helen Oval Apt. 756
Kathrynborough, UT 72714-6759"
62937.05,6.17,8.93,3.14,38082.48,1584167.851,"678 Howe Lights
East Bryan, OR 66067"
82915.91,7.08,7.88,5.20,50445.65,2185480.091,"38531 Anna Estates Apt. 937
Kevinfurt, AZ 71789"
70138.53,6.46,6.84,4.05,44684.74,1529028.714,"67263 Garrett Knoll
Hineshaven, IN 52693-6366"
75611.47,5.69,7.17,6.18,22047.20,998240.8508,"576 Moore Stravenue
Stephaniemouth, OK 66676"
42822.31,6.61,4.99,3.34,29670.20,513215.9882,"43074 Armstrong Wall
West Timothychester, NH 29497-5681"
60145.23,7.35,8.01,5.19,25198.79,1136448.409,"USNS Reyes
FPO AA 35029"
87853.85,6.52,7.57,6.43,42302.26,1898668.844,"22912 Taylor Island
Brianside, MA 36738-0637"
66392.57,5.38,8.02,5.13,26623.18,1255576.273,"614 Leah Row Suite 729
Marissastad, NM 00794"
58204.22,6.30,7.38,5.41,46663.40,1367641.27,"97004 Gutierrez Greens Apt. 332
East Deniseview, RI 21012-8300"
88244.61,6.55,8.77,3.36,25791.99,1788285.239,"61508 Taylor Turnpike Suite 751
North Sherry, SC 21980-1722"
68737.60,4.50,8.45,6.18,34216.69,1230363.234,"46722 Avila Ford
Lake Sharonland, NY 80569"
56423.03,4.67,8.11,3.03,40155.74,1000216.858,"460 Morales Islands Apt. 118
West Jeffrey, NE 35494"
66678.06,3.91,7.50,5.02,23031.17,587007.8442,"827 Ferguson Isle
Rosebury, AL 61416-3167"
71517.01,7.91,7.73,5.02,40239.28,1734373.044,"653 Parker Overpass Suite 506
Susanshire, AZ 00328"
66097.62,3.98,6.15,4.19,37467.60,762167.2533,"41962 Castro Groves Suite 053
Jacquelinestad, PW 32378"
76423.32,7.56,7.67,5.25,24402.24,1532845.723,"66807 Johnson Prairie Apt. 849
Hernandezhaven, NE 29672"
72660.16,5.45,6.13,4.39,48711.55,1243501.651,"98734 Sharp Shoals Apt. 825
North Sharon, CA 40445-0695"
92787.28,5.19,6.83,2.24,36590.45,1628878.094,"2574 Richardson Trail
Villarrealland, MD 90258-8822"
78535.64,7.04,7.11,3.33,44280.08,1767330.934,"7069 Barajas Brooks
Martinezbury, VA 51924"
58110.57,5.88,6.83,2.41,49355.98,1308752.504,"97379 Erin Tunnel Suite 230
Wilsonside, CA 62038-2300"
71614.59,6.36,8.34,4.38,29922.17,1311681.42,"914 Ramirez Valleys
East Mark, NM 09382"
76813.78,6.98,6.91,3.11,31822.49,1567368.285,"4134 Susan Fords
Port Andreatown, DE 39559-2783"
73508.36,6.27,6.77,3.49,34894.58,1126821.109,"8580 Caleb Rapid Suite 109
Karenchester, AL 04190-4237"
63805.70,7.12,5.91,4.35,48433.82,1473761.532,"9731 Bryan Estate
North Teresafort, MA 43089-0152"
67651.53,6.31,6.30,4.42,50823.46,1366000.57,"12163 Carter Shoals Apt. 326
Deckerland, SD 16294"
69086.61,5.65,9.08,6.41,39890.30,1677612.442,"7303 Amber Locks Suite 812
North Kelly, IN 94856-6427"
93822.31,7.31,6.74,3.39,28555.79,1789973.205,"16991 Theresa Trace
Port Matthewshire, NC 66272"
89808.63,6.99,8.43,3.19,30847.09,1961715.867,"114 Michael Wall Apt. 387
Lake Taylor, ND 17489"
64896.62,5.75,4.71,2.01,33201.08,673225.1119,"4363 Tara Bridge Apt. 728
Rivasfurt, ND 04123"
61853.86,7.22,7.67,3.50,23811.23,1230391.468,"PSC 1123, Box 2566
APO AE 12036-0836"
64205.86,5.61,6.11,2.28,48649.61,1124818.114,"96480 Taylor Mews Apt. 138
New Justinmouth, PA 25004"
74872.36,6.74,7.13,3.17,20068.16,1090996.143,"933 Morgan Via Apt. 871
Nicolebury, AL 14624"
81980.59,5.63,8.46,3.33,41393.59,1570154.414,"79023 Ramirez Isle
East Jeffreyborough, CT 45650-3126"
52801.98,5.87,6.18,3.18,21518.04,685123.1393,"962 Brandon River Apt. 829
South Jamie, GU 95398"
54510.20,5.05,8.72,4.15,20211.44,845553.3695,"713 Anderson Lights Suite 346
North Katie, FM 72098"
61868.61,5.79,4.77,3.17,34967.08,974805.9937,"76329 Eric Mount Suite 495
Whiteville, AS 79813"
63655.18,7.54,7.29,3.17,16409.12,1247660.99,"960 Ferguson Ports Suite 436
Lake Denise, OK 51103-4597"
86031.51,5.29,7.37,5.16,35417.77,1381417.25,"519 David Ways Apt. 059
Port John, PW 73151-6724"
72748.51,6.88,8.78,6.28,40137.50,1726364.398,"231 Rodriguez Extensions
Ramirezview, UT 82819-9826"
61839.77,7.74,5.94,3.24,26064.82,961539.0599,"PSC 9596, Box 0250
APO AE 81289"
76519.68,6.46,6.64,2.17,28961.43,1359978.16,"117 Harper Harbor Apt. 891
North Harry, TN 24136"
76774.86,6.23,6.40,2.05,34313.83,1384466.437,"604 Angela Crescent
West Timothy, MP 45493"
76659.75,5.90,7.04,6.37,41717.72,1531447.285,"9224 Phillips Villages
Jamesbury, DC 07921"
71371.43,5.97,5.30,3.38,52265.60,1418595.727,"98797 Miller Manor
Kristinmouth, ID 05829"
83460.87,5.74,6.98,2.43,31385.46,1476386.996,"Unit 3589 Box 1542
DPO AA 16271-0224"
74740.73,5.63,5.79,4.36,29954.62,1168355.32,"3777 John Canyon Suite 968
Amberborough, WA 31105"
70229.02,6.66,7.64,6.25,28829.01,1222701.012,"238 Turner Cliffs Apt. 239
Amyburgh, PA 71224-5090"
72950.86,5.32,5.11,4.27,38711.03,987447.7775,"84076 Anderson Hills Apt. 983
South Justin, OK 66516"
58515.95,5.95,6.32,4.43,33776.48,982790.871,"22469 Amy Valleys
Edwardsberg, MD 02773"
52207.44,5.27,7.45,5.06,21095.59,527749.4039,"97665 Clark Roads
Brianmouth, ND 02995-1068"
72821.25,6.48,7.12,5.33,40594.06,1391232.527,"5869 Suarez Locks Suite 297
East Jonathanton, DE 82931"
66250.32,4.86,7.76,3.08,24201.75,1094321.883,"63443 Wesley Haven Apt. 970
Maryburgh, CO 32233"
74275.50,6.00,8.49,6.32,38535.73,1610217.177,"7587 Mcdonald Common Apt. 738
Elliottshire, DE 90107"
81167.44,8.10,6.34,4.50,28713.96,1768705.125,"372 Angela Summit Apt. 043
New Tiffany, NJ 35579"
56119.33,7.81,7.37,4.40,36041.28,1236258.08,"334 Robert Inlet
Thomasshire, CO 09495"
84998.46,5.90,6.26,3.50,28623.41,1329007.203,"173 Heather Extensions
Peggybury, AS 89149-2125"
69604.43,7.01,7.57,6.37,40684.08,1704126.876,"50340 Parker Islands Apt. 276
North Alexis, NV 71995-9163"
70775.43,6.13,6.91,3.20,40561.30,1321888.268,"0965 Walker Port
East Jennifer, MN 53589"
66236.84,6.86,5.07,3.22,38906.86,1113936.638,"2929 Rodriguez Pine
North Gregoryland, WY 79081"
57451.87,5.12,7.95,5.08,38532.98,1043628.37,"146 Margaret Drive
East Taylor, AR 62664"
66293.88,6.84,7.33,6.13,48877.50,1663653.71,"76518 Kristen Expressway
Bennettstad, NE 55780-9958"
69100.99,4.27,6.25,2.29,46139.14,969678.5673,"USNS Chaney
FPO AP 87928"
75729.77,5.58,7.64,4.21,29996.02,1183014.509,"11252 Waters Expressway Suite 333
Savannahtown, WA 87924-9404"
58599.62,5.67,7.07,3.43,26569.66,957814.6031,"2590 Warren Walk
Robertsport, NY 09253-2552"
59498.08,5.52,7.43,3.43,25401.10,912891.6806,"09767 Alvarado Rest
Donnaland, MP 95960"
72409.67,6.12,8.47,6.33,40605.97,1479758.318,"098 Melton Cliffs Apt. 580
Madisonmouth, SC 04285"
69316.80,6.30,7.87,4.28,24448.21,1431507.623,"PSC 3490, Box 0556
APO AE 04921"
68656.91,7.35,8.79,6.36,43833.85,1747911.496,"6258 Shirley Lock Suite 916
North Craig, HI 86453-3624"
71240.25,5.92,8.89,5.09,42566.50,1563083.336,"1191 Tate Islands Suite 460
Smithtown, ME 11150-3233"
73223.94,5.09,7.71,6.14,41113.01,1425745.297,"154 Lee Tunnel
Smallland, NC 15747-5815"
60968.33,5.93,5.76,4.29,28483.81,804453.8698,"0542 Brandon Mountain
Silvafurt, NE 88050-3603"
65935.61,5.07,8.26,4.16,36262.43,1060440.596,"7168 Morgan Viaduct
West Paulchester, KY 61596"
62773.52,4.50,6.80,4.06,41389.36,954737.1411,"1880 Samuel Fork Suite 830
Lake Elizabethfort, UT 41369-0237"
69304.57,5.33,7.31,3.40,29466.00,1152604.142,"326 Isaiah Isle
Stevenfort, UT 18732"
73219.00,4.42,5.88,4.19,31619.58,955943.809,"232 Andrade Cliffs Apt. 325
Lewismouth, VI 87172-1000"
63787.54,4.64,6.01,3.25,22449.53,433247.1566,"4619 Doyle Causeway
New Gilbert, WY 70871-5578"
76613.08,7.39,7.35,5.50,43250.99,1718876.795,"2499 George Stravenue
New Pamela, AK 46876"
64461.39,7.95,6.68,2.04,34210.94,1236874.809,"24231 Woods Alley Apt. 225
Ralphfurt, PA 09827-4337"
41533.01,6.85,5.06,4.24,31685.40,682200.3006,"059 Morris Summit
New Whitney, NY 73137"
79575.64,4.97,5.85,4.04,31050.10,1141916.525,"4827 Kelsey Glen Suite 220
Michaeltown, MD 34529"
82185.47,5.22,5.34,4.19,29258.99,1162735.272,"Unit 4395 Box 2223
DPO AE 68423-9498"
69853.42,7.22,7.87,6.00,41913.64,1681340.635,"8408 Lam Mountains
Robertside, SD 61154-0104"
51519.62,6.94,5.54,4.13,43258.64,945981.5296,"15429 Janice Lock
Jessicaville, MD 71946"
48616.86,7.08,6.84,4.45,29770.08,854045.0138,"69330 Vasquez Square Apt. 177
West Douglasland, NV 48332"
63324.58,7.73,6.21,4.42,43281.57,1372994.29,"PSC 5511, Box 3978
APO AA 43113"
65016.22,2.64,8.31,6.05,15902.58,414571.2229,"584 Rick Cove
Leeberg, ND 15540-8557"
76855.87,4.74,6.09,2.37,45388.31,1240319.692,"6948 Michelle Tunnel
South Christopherville, NM 47337-9117"
75302.08,6.76,7.82,4.48,42382.75,1640646.67,"63283 Simmons Meadows Apt. 194
North Amandaville, MO 55928"
69438.70,6.12,7.40,4.48,57775.26,1537335.897,"898 Craig Ridge Apt. 204
Coryfort, GA 66710-2535"
75764.20,4.84,6.59,2.38,36712.20,1337966.927,"97282 Moore Knoll Suite 107
West Megan, AS 39793-7339"
68814.93,5.43,5.49,3.20,42285.98,1085113.451,"49682 Brett Square
New Andrea, NH 32549"
60912.32,6.31,6.30,4.21,20915.82,905328.7691,"2378 Christine Oval
North Michaelborough, CT 83476"
41007.46,5.31,6.03,3.39,39526.57,494742.5436,"682 Lara Hollow Suite 021
South Shannonmouth, KY 33314-3669"
61949.88,6.11,6.45,2.34,42092.88,1237360.718,"50415 Julia Lane Apt. 645
Lake Emilyfort, KY 92027-9820"
67421.67,4.64,7.66,6.04,20167.04,864899.485,"9641 Jackie Brook
Timothyshire, PW 16107"
68428.39,5.27,6.14,3.22,31074.12,1002192.582,"3228 Kathy Shores Suite 923
North Nathaniel, RI 37530"
61839.65,5.68,6.66,4.48,17244.97,800110.1189,"802 Lauren Locks
Scotttown, KY 33922-1795"
62835.26,7.10,7.16,5.16,50097.95,1410331.825,"2144 Jackson Path Apt. 300
Charleneland, NM 58522"
72485.20,4.21,5.71,2.45,43134.04,1036382.766,"1608 Andrews Rest Apt. 672
Richardshire, IN 92603"
60945.72,4.78,5.63,3.08,34162.96,437146.0204,"53074 Alexis Village Apt. 437
Floydland, DC 23157"
83729.79,4.40,5.21,3.19,12906.25,624432.966,"914 Beasley Pines Suite 756
Lake Phillip, VA 85426"
57605.80,7.41,5.64,2.33,49411.41,1179440.832,"USS Thomas
FPO AA 60174-6263"
75358.48,8.99,7.28,3.20,21319.99,1740404.967,"84910 Lloyd Green Apt. 744
Lake Lynn, AK 73257-6707"
53927.41,4.53,5.68,3.35,37875.55,706135.1446,"880 Lee Groves Suite 157
West Jeffrey, HI 92567-7167"
60776.39,6.86,5.57,3.50,28318.75,870252.411,"698 Julie Shoals Suite 296
Christensentown, WI 62082"
69648.51,5.44,6.96,3.17,36038.96,1106149.686,"66285 Drake Hollow Suite 740
New Shannonhaven, VA 07026-9938"
59295.68,4.73,8.09,4.44,46784.54,1192677.55,"5115 Anderson Plains
Wilkinsonbury, ND 95001-4548"
97548.31,5.46,6.61,2.50,39089.42,2026303.098,"349 Sean Forges
Whitakerville, WY 85138-4153"
61688.68,6.84,8.34,6.15,35552.99,1311473.323,"Unit 6166 Box 9012
DPO AA 29420-5875"
72469.54,5.61,8.04,3.07,27227.81,1123386.531,"69260 Brenda Overpass Apt. 620
Port Nicolestad, UT 49247"
76048.37,6.64,7.66,6.43,22469.52,1205750.232,"981 Melanie Route Suite 924
South Johnny, VA 94359-3209"
79186.45,6.22,9.05,6.38,17840.12,1582140.06,"448 Middleton View
Jenniferton, GA 83163-3132"
49220.04,5.40,6.11,2.33,46981.93,573434.6642,"90759 Beth Manors Apt. 532
Williamport, RI 50228"
80040.17,6.45,8.45,5.50,29699.01,1735826.005,"8337 Cody Fields Apt. 592
Tinafurt, GU 56684-5907"
51995.58,6.77,6.75,2.30,47073.80,1052185.176,"019 Richard Mountain Apt. 282
East Melaniebury, IN 51530-5215"
52711.12,7.87,8.25,4.49,25594.17,1151281.847,"36330 Rodriguez Cape Suite 137
East Ashleyshire, HI 61481-1240"
56934.46,8.08,7.81,3.08,37076.20,1531216.894,"USCGC Sanchez
FPO AP 77447"
66760.70,5.70,5.87,3.06,42292.56,1103352.601,"76265 Morris Walks
Lake Jamesland, MN 54821"
52376.61,5.36,4.38,2.20,34189.14,308199.8912,"951 Richard Ford Suite 733
Oneillside, NE 17071-7757"
70224.32,7.04,6.59,4.38,40274.17,1423296.118,"236 Kramer Oval Apt. 169
New Crystal, NJ 58341"
62612.91,6.95,6.66,3.32,40789.83,1315684.457,"027 Brandy Plaza Apt. 534
Hendricksmouth, PW 87092-1532"
80285.00,5.03,4.05,2.20,23457.13,637951.9056,"9488 Wood Hill
New Jesseton, IL 19753"
66811.70,6.04,5.48,2.06,33499.33,1027191.029,"39656 Julie Ways
South Richardshire, WV 91991-0615"
51142.41,5.38,7.31,6.25,41872.64,729678.6262,"USCGC Williams
FPO AE 95935-4246"
90535.17,5.72,5.83,2.24,42249.32,1676770.331,"9912 Anderson Bridge
Port Chad, NY 38307"
93185.81,5.81,6.84,2.16,23723.07,1569121.917,"719 Yvonne Station
Patrickfort, MO 43725-2826"
70743.20,5.38,5.22,3.31,26897.71,874969.6969,"7526 Kara Club Suite 242
Deannabury, KY 79535"
56024.55,6.58,7.47,4.15,36215.96,1172413.197,"428 Jacobs Overpass
Bradyville, NE 27399"
76224.73,6.40,5.44,2.39,50003.26,1538985.189,"85934 Stephen Passage Suite 880
Kramermouth, KY 23168"
89671.02,4.38,8.88,5.07,15625.55,1286572.979,"7557 William Plains
Tamarabury, PW 76806-8720"
89825.66,6.60,6.58,3.46,18598.26,1646033.41,"09777 Ortega Drive
Leefort, AZ 98396"
61013.72,6.83,6.14,3.04,34771.66,1147313.02,"33137 Amanda Shoals Apt. 794
Burnettview, MH 63625-7023"
63362.23,6.14,5.92,4.02,34971.82,976483.5805,"14640 James Freeway
Lake Nathanchester, HI 32651"
57086.37,5.89,7.33,4.03,39002.90,1073350.044,"97843 Jessica Drive
Stephenborough, AL 57418-2908"
69044.94,4.31,5.60,4.09,34764.29,1084255.678,"937 Singh Greens
Bakerfort, HI 27291"
81438.58,4.76,6.96,2.29,43340.29,1432252.081,"1509 Courtney Islands Apt. 510
Port Kenneth, IN 97618"
78299.64,6.88,7.81,3.37,39298.24,1676070.943,"60626 Lopez Circles
Jonathanberg, NV 15215"
87386.38,6.04,6.02,3.50,31735.76,1580557.01,"59562 Edward Creek
Katherineborough, CT 42078"
83149.78,6.30,5.59,3.45,45985.95,1549873.88,"0306 Hernandez Club Apt. 883
Aguirrechester, HI 88830"
94085.47,6.31,9.11,5.15,31011.37,1989672.524,"61316 Julie Turnpike Suite 237
Williammouth, AL 52135-3954"
60710.16,5.40,7.92,6.41,44101.24,1286980.807,"54528 William Streets Apt. 691
Anthonyhaven, IA 31543"
71309.25,7.51,8.41,4.35,32357.00,1752967.605,"701 Michael Courts
Lake Diamondchester, ND 59260-2575"
93303.68,4.72,7.79,3.42,38162.61,1529711.14,"8619 Brandon Coves
West John, SC 38987"
85631.08,5.62,8.78,4.40,42811.78,1710612.03,"242 Scott Fork Apt. 801
West Brianhaven, AS 10256-3621"
51359.97,6.37,5.86,2.28,40796.68,774009.5476,"1939 Ortiz Springs
Rogersfurt, KY 08574"
75868.77,5.90,6.33,3.42,39295.70,1536143.592,"37770 Travis Way Suite 466
East Cynthia, FM 20131-8633"
82733.05,5.81,8.02,5.50,39060.77,1662939.097,"06954 Shane Fort
South Jamesfurt, RI 46652-5410"
67043.20,5.95,5.94,4.22,53738.63,1443027.263,"60943 Travis Station Suite 213
Jacobton, NM 98775"
67037.27,5.77,6.80,3.06,41042.43,1282258.093,"96065 King Loop Suite 246
Kylehaven, SC 68949-5123"
56696.51,6.74,9.15,3.06,26083.32,1245967.799,"131 Weber Plain
South Brittney, KY 62380-9095"
65837.12,6.30,6.50,4.09,18249.72,1025908.914,"098 Marissa Village Apt. 996
Tinatown, SC 06354-8234"
79477.87,5.83,6.93,3.17,30411.18,1380070.45,"4638 Brown Ridges
East Victoria, WI 18252-6242"
55048.33,4.30,6.19,2.14,25092.67,288708.9121,"PSC 6367, Box 8767
APO AP 41574-6578"
80613.46,4.81,7.67,5.46,35692.28,1247581.212,"09890 Jackson Circle Apt. 190
New Krista, AR 82878-0303"
76848.19,7.45,7.57,6.12,43978.26,1767399.29,"1109 Poole Estate
New Kathryn, AR 21503"
83586.90,6.62,7.48,4.50,34277.63,1588549.501,"6638 Patrick Mountains Apt. 899
Reedmouth, IN 33047"
86343.44,5.51,7.25,3.26,35780.35,1685217.105,"6881 Michael Knolls
North Deborah, PA 22711-5716"
65846.17,6.39,6.80,3.18,28214.36,928950.0032,"12315 Johnson Corners Suite 788
West Tyler, WV 04839"
69577.14,6.02,8.10,5.05,48122.10,1565931.192,"8363 Michael Manor
Welchbury, WY 49675"
61581.05,4.99,6.53,2.20,43070.52,926882.9195,"360 Gray Shore
North Cherylside, PR 98151-1382"
79097.13,5.87,8.01,5.09,43950.66,1770616.93,"PSC 4708, Box 5599
APO AA 90727"
68988.29,5.85,8.37,4.36,28734.94,1279353.925,"85057 Steven Common Suite 196
Jamesmouth, RI 95375"
46926.37,4.84,5.18,3.16,53820.13,530764.6725,"9551 Rhonda Inlet
West Jeffrey, AL 23901"
84708.41,8.47,8.24,4.09,28218.62,1874895.602,"39963 Dustin Garden Suite 315
Porterport, FL 25335-2659"
79619.35,5.73,7.35,6.17,34605.39,1422890.021,"33640 King Via Suite 489
North Michelleside, FL 74030-0766"
61795.48,7.06,6.91,4.01,40719.13,1245788.303,"16804 Patrick Lodge Apt. 946
East Bradley, SD 93895"
54621.02,6.39,7.08,5.25,44500.35,1248130.521,"8393 Raymond River
New Francisco, KY 28146-9843"
70153.88,7.44,6.71,4.17,31863.40,1535564.552,"708 Ronald Lodge
Wallberg, NC 99284-2612"
79292.81,6.56,8.03,4.26,27772.67,1709441.806,"7763 Anderson Summit
South Ashleyport, KS 30939-6959"
67348.10,4.95,8.54,4.11,52158.02,1433260.228,"0942 White Key
Cynthiaborough, MN 74981-2216"
73355.69,6.53,7.59,6.00,28007.90,1282758.903,"Unit 0474 Box 5567
DPO AA 77678"
68958.02,6.02,7.72,3.37,46682.34,1682708.617,"Unit 0375 Box 5726
DPO AE 97365"
44088.27,7.56,5.58,2.44,31032.92,624482.7636,"71471 Mcgrath Passage Apt. 044
Mendezville, NV 28559-8349"
80650.40,5.02,7.52,6.10,54516.29,1651684.774,"52214 Bruce Island
New Pamela, WY 80939-1528"
57945.32,4.89,7.34,3.14,23040.41,768034.5331,"95430 Leach Hollow
Gordonview, NE 01088-0293"
63625.81,5.19,5.82,2.31,35778.46,1001876.606,"0285 James Crossroad Apt. 384
Jessicaview, TN 23865"
60684.04,6.88,8.21,6.26,42643.14,1500821.469,"USS Cortez
FPO AP 24063-2965"
90160.69,3.40,5.94,2.15,34010.05,1273988.483,"8934 Kristen Fall Suite 814
Gibbsview, DC 34096"
62016.08,4.98,6.89,2.09,48896.82,1031046.365,"505 Gonzalez Villages
West Holly, HI 79586-9203"
79261.15,5.15,7.51,6.45,36128.99,1508198.672,"64087 Chad Ford
Weissside, NE 91504"
49205.82,6.40,6.88,4.00,30395.78,773996.4762,"70252 Jones Track
North Carlaville, AK 16083"
84973.89,6.55,7.63,6.08,38072.40,1723706.759,"PSC 8482, Box 8446
APO AE 38902"
80573.79,3.96,8.04,3.02,34411.87,1260826.638,"1911 Kathy Creek Apt. 339
Lake Craigshire, DE 27255-4685"
71062.08,7.19,6.57,4.41,30770.85,1367142.717,"333 Eric Avenue
Josephmouth, AS 16402"
85828.01,5.20,7.41,5.49,29248.28,1303091.91,"4258 Johnson Square
New Christopher, GU 59235"
67868.80,7.15,6.37,4.04,32732.16,1341870.354,"98552 Scott Street Apt. 104
Port Jennifer, RI 77598-1581"
72778.92,6.22,7.78,4.01,24559.01,1188416.806,"17598 Dennis Brook
Greenton, WY 81859"
73304.90,4.60,7.84,6.24,24283.87,1155077.131,"238 Delgado Center
East Charlotte, GU 19126-4603"
68025.57,5.25,6.95,4.23,35478.58,1048969.493,"05581 Thompson Mountains
Lake Darlenefurt, NH 44102-3505"
81024.78,5.80,6.72,2.05,25837.86,1319478.287,"02827 Alexis Landing
Rossside, GU 67047"
69289.18,4.93,6.36,4.44,40695.80,1022408.901,"16295 Wood Motorway Apt. 541
Sandraview, IA 95516-8640"
72695.12,5.36,6.87,4.24,48115.42,1394970.599,"459 Hays Squares
Isaacborough, MN 74557"
67568.93,5.00,7.59,4.17,36474.99,1183343.566,"86766 Susan Ridge Suite 556
East Theresamouth, MH 09051-0041"
76503.55,5.64,6.56,4.41,42154.36,1259919.983,"6822 Pamela Centers Suite 537
Seanmouth, AZ 48832-2451"
66273.74,4.97,6.97,2.01,12950.57,579585.698,"PSC 0675, Box 5018
APO AP 00437-2898"
57736.43,7.41,7.45,4.29,45688.10,1591188.348,"5181 Michael Springs Apt. 305
Gomezport, UT 25664-2756"
73505.13,7.21,7.51,6.05,31536.85,1437153.959,"6790 Kelly Flat
Yorkborough, OR 63137"
60537.87,4.65,6.80,3.43,31247.58,851018.9558,"702 Melissa Key
West Lisafurt, WV 54879"
66544.74,6.40,6.29,2.25,34141.70,1321037.414,"568 Jennifer Falls Apt. 236
South Nicole, IN 15411"
60754.63,6.48,6.04,3.21,29425.41,1112286.046,"9613 Edwin Mews
West Jacobfurt, MH 44303-7441"
86160.99,4.20,7.69,3.23,47757.32,1509968.985,"Unit 5763 Box 7057
DPO AA 43894"
44577.15,7.90,7.17,5.45,27835.54,959625.5302,"2480 Preston Lane Apt. 815
Sandersfort, AK 98217-6991"
61951.49,5.02,7.06,5.50,38737.28,1032180.378,"3484 Lee Meadow
North Tina, AS 81526"
79027.74,5.99,6.92,3.02,21387.63,1232014.527,"785 Christina Drive
Darrylfurt, AZ 27606-0832"
69186.62,7.33,6.50,4.38,49505.78,1575100.913,"5281 King Motorway
Tinafort, ID 72673"
84268.22,4.50,7.19,4.23,31182.39,1257433.086,"03370 Angela Forge Apt. 416
South Charlesberg, WY 44653"
93719.47,6.56,7.60,5.49,39900.45,2173808.628,"039 Allison Brooks Apt. 116
Jonesmouth, PR 96253-5344"
65218.35,5.71,7.09,5.28,34863.86,1115549.268,"6478 Harris Bridge
New Rickeystad, UT 82195"
78169.52,5.54,5.17,3.32,44503.92,1397956.196,"PSC 9170, Box 1232
APO AE 46839"
63907.72,5.16,8.06,4.14,28299.46,1003905.06,"2001 Stephen Plains Suite 265
Jonesmouth, FL 96973"
74867.53,6.44,6.30,4.27,57841.22,1614373.964,"PSC 8544, Box 1991
APO AA 54210-2865"
73950.98,6.37,6.73,2.11,30518.82,1463367.821,"2568 Elizabeth Ferry Suite 833
Nelsonborough, KY 90566"
74158.86,4.15,8.18,3.35,32580.54,966620.5141,"7972 Snyder Fort Apt. 686
West Benjaminside, OH 81904-1054"
